data_moran_type,noise_moran,data_moran,rmse,corr,ssim,coverage_rate,mape,nrmse
neg,0.5842502550423997,-0.9110327728305374,0.32922460450598073,0.12852619881859215,0.08328866149293876,0.8786,14.640744478469829,0.28421027653358893
neg,0.5842502550423997,-0.9293912726389735,0.3258723510847053,0.1308332923493885,0.07955444575118219,0.8898,15.205899263318456,0.3435741048676395
neg,0.5842502550423997,-0.9426611508918318,0.32756578116806123,0.11720421654799666,0.07500633401933632,0.8811,14.953407549839458,0.32697569413935634
neg,0.6725569400218279,-0.1410495438128567,0.27529671065846467,0.13660608032833796,0.0770535905173825,0.8651,11.149996511572041,0.2844035537175932
neg,0.6725569400218279,-0.4762218133233407,0.28352752992842933,0.14397923688479547,0.08152948222017585,0.8823,12.417582048598302,0.2627126970335594
neg,0.6725569400218279,-0.6700090675545946,0.2798643697773111,0.14435755382688015,0.09226785235475067,0.8767,12.175566390762167,0.31979020504846667
neg,0.6725569400218279,-0.7800832000423832,0.28000682944596716,0.13583301795750327,0.07822658224636064,0.8673,12.106605079746338,0.35664477282187307
neg,0.6725569400218279,-0.8446215842549725,0.28784448159143605,0.15753192300849517,0.0899624025601011,0.889,11.706535591652745,0.30581422971866634
neg,0.6725569400218279,-0.8846289036488941,0.29270554615439504,0.14551932264634684,0.0896864638064864,0.8887,13.106852987069693,0.3447413272021237
neg,0.6725569400218279,-0.9110327728305374,0.2961548610269081,0.14852996362538023,0.08650737773356258,0.8729,12.129086511743342,0.3369950374255291
neg,0.6725569400218279,-0.9293912726389735,0.2828976888210412,0.13657335535594253,0.08757133130135013,0.8777,12.22559689202614,0.2905753472857808
neg,0.6725569400218279,-0.9426611508918318,0.28921981234287336,0.16497341185765071,0.09086257518095986,0.88,12.764236889184975,0.302373954158127
neg,0.7783243991513341,-0.1410495438128567,0.21786782705672075,0.20268012879847858,0.10534775764619575,0.8765,10.412378719357948,0.22717993301823788
neg,0.7783243991513341,-0.4762218133233407,0.23040221501953187,0.2033829002873581,0.10538712686377091,0.8883,10.83654040400664,0.3178398943326034
neg,0.7783243991513341,-0.6700090675545946,0.2197175778746333,0.22234955570222226,0.111377193478595,0.8815,10.516892646871186,0.24267046677039025
neg,0.7783243991513341,-0.7800832000423832,0.2152642393077597,0.21014618568947188,0.11241661027383605,0.8647,10.225372082729875,0.32726991882676737
neg,0.7783243991513341,-0.8446215842549725,0.23417595314681605,0.2266876377130123,0.1148196518524316,0.8947,11.374734571120165,0.2542926103642275
neg,0.7783243991513341,-0.8846289036488941,0.2142224307500116,0.17679710305815366,0.10113583000969957,0.8676,10.223483180084719,0.24806646634608248
neg,0.7783243991513341,-0.9110327728305374,0.23041018284832873,0.1974034878541216,0.10735666642609117,0.8877,10.600794469842622,0.21136357172122025
neg,0.7783243991513341,-0.9293912726389735,0.23048201566241613,0.2054828310660607,0.1093656458188568,0.8777,11.1797853288383,0.18321134068007694
neg,0.7783243991513341,-0.9426611508918318,0.23094526639846838,0.21989280031566633,0.1120769239787507,0.8919,11.267956435322748,0.25627648459645536
neg,0.9396717790663035,-0.1410495438128567,0.0991952929129896,0.5039910780946797,0.21586155970964788,0.9081,9.37937634086826,0.22152867098596288
neg,0.9396717790663035,-0.4762218133233407,0.09659964839309493,0.49096099786397557,0.19818129922955116,0.8951,8.883035742307172,0.22609057597620488
neg,0.9396717790663035,-0.6700090675545946,0.09669618995127507,0.5023711475239794,0.22112196315238292,0.9017,8.738791641572861,0.2021656090257069
neg,0.9396717790663035,-0.7800832000423832,0.10172298370222121,0.4880454779512222,0.19209577713609868,0.9097,8.611081254824246,0.20208545241467724
neg,0.9396717790663035,-0.8446215842549725,0.10134450886329402,0.5041420145062421,0.20852256664361365,0.9061,8.617907606355432,0.23641123359031085
neg,0.9396717790663035,-0.8846289036488941,0.09909940797886278,0.48294666238975653,0.18743644254174163,0.8996,8.762656676102488,0.23294976840928125
neg,0.9396717790663035,-0.9110327728305374,0.09879025578681735,0.4755777362060057,0.20479115191684466,0.8972,8.826754622846291,0.204766640482928
neg,0.9396717790663035,-0.9293912726389735,0.09386852972298547,0.5024069852181087,0.21500022460492227,0.8926,8.817421015155375,0.19735005193903546
