data_moran_type,noise_moran,data_moran,rmse,corr,ssim,coverage_rate,mape,nrmse
pos,0.9722701355341671,0.09349241387207337,0.057597580736505,0.6462045480800106,0.28412834086011435,0.9245,18.41995022954777,0.8038417619749566
pos,0.9722701355341671,0.6826718616465217,0.05599649325906486,0.6593456115230346,0.30621950332765085,0.9163,14.757926853113362,0.7853495826541009
pos,0.9722701355341671,0.7901490161026219,0.05638957664704176,0.6555568796530666,0.30805910976876855,0.9179,14.024460790090368,0.7745972936782963
pos,0.9722701355341671,0.9463923951737099,0.05892433328124296,0.6476877501390298,0.29771080292439334,0.9327,15.377474110162884,0.7893504204056395
pos,0.9722701355341671,0.9751159243360307,0.05612267852768526,0.6412148655462235,0.29936209918273454,0.9123,14.316291164251155,0.800969889824654
pos,0.9722701355341671,0.985281052243873,0.05949740490723134,0.6403570157556017,0.2959985617269291,0.9313,18.580398197585144,0.8197521613467049
pos,0.9722701355341671,0.9900318460968314,0.054688399562699,0.6624010944002893,0.31671723634916715,0.9084,11.511444372319515,0.771024945073077
pos,0.9722701355341671,0.9928030017007318,0.05612940639209487,0.6686460158643173,0.31205960209933303,0.924,11.989616201837366,0.7714703433696873
pos,0.9831347424274329,0.00616001065541838,0.03839975181176802,0.7423349266983237,0.396930346658924,0.9464,7.576480167476397,0.6876189806635289
pos,0.9831347424274329,0.09349241387207337,0.03735024927701219,0.7071796597084465,0.35389621748813904,0.9209,6.861444853763445,0.7294604705498857
pos,0.9831347424274329,0.6826718616465217,0.03781905464730277,0.7535946717028129,0.3901050930241163,0.9462,7.40681870559067,0.6755220536947756
pos,0.9831347424274329,0.7901490161026219,0.037771250061894454,0.7470865890866304,0.41329150464835335,0.9517,7.138464564907505,0.6890352066165718
pos,0.9831347424274329,0.9463923951737099,0.03860886429930903,0.7381433353766336,0.3844429196872131,0.946,7.37617835106732,0.6976792096764047
pos,0.9831347424274329,0.9751159243360307,0.03723994096679159,0.7451847577988578,0.3983133052858909,0.9462,6.685843255728487,0.6862240831047416
pos,0.9831347424274329,0.985281052243873,0.03705716112149717,0.7407624679528457,0.37473422435407283,0.9329,7.629649322381672,0.6803899228584762
pos,0.9831347424274329,0.9900318460968314,0.03738273437657681,0.7394987232286337,0.38979828303441966,0.9415,7.112589665803535,0.6908521769819892
pos,0.9831347424274329,0.9928030017007318,0.03784582957607892,0.7397418097697727,0.39385593439230754,0.9399,7.564694926835355,0.6947292899501214
pos,0.9886542446545953,0.00616001065541838,0.025494926505706242,0.8034407423298718,0.450180087660293,0.9405,5.747236627719221,0.5947421069988951
pos,0.9886542446545953,0.09349241387207337,0.02650910090232088,0.7917124448211822,0.441213244332598,0.9384,5.763914235324704,0.6184937454965884
pos,0.9886542446545953,0.6826718616465217,0.02580040323748353,0.8099916446983728,0.46472777438528395,0.9544,5.728156105816257,0.5870460554617624
pos,0.9886542446545953,0.7901490161026219,0.02531985431862884,0.8000563547544729,0.4550636027242249,0.9397,5.861842216742701,0.6016996284898092
pos,0.9886542446545953,0.9463923951737099,0.025228329354291867,0.8122536985966146,0.4611142997190745,0.9412,5.79906618135945,0.5813505862336787
pos,0.9886542446545953,0.9751159243360307,0.02631091334946066,0.8037205623385804,0.4658602774698011,0.9556,5.723356908430009,0.5979110056321933
pos,0.9886542446545953,0.985281052243873,0.026884576239543462,0.7916129710439854,0.435399757549534,0.9555,5.9616714005988305,0.6126265039944159
pos,0.9886542446545953,0.9900318460968314,0.02516761181266409,0.8034371948076175,0.4622697272083369,0.935,5.678533816917129,0.5968367426498287
pos,0.9886542446545953,0.9928030017007318,0.02678299250934632,0.7782416058102196,0.4241830098808865,0.9387,6.201382451858028,0.6336717570509872
pos,0.9918687429664483,0.00616001065541838,0.019047496062082364,0.8579620163739127,0.508383705481688,0.968,4.626599627496126,0.5101206604415662
